f:clf_cats_class,f:clf_cats_score,f:clf_earlySNIa_score,f:clf_elephant_kstest_science,f:clf_elephant_kstest_template,f:clf_snnSnVsOthers_score,f:fink_broker_version,f:fink_science_version,f:lsst_schema_version,f:xm_gaiadr3_DR3Name,f:xm_gaiadr3_Plx,f:xm_gaiadr3_VarFlag,f:xm_gaiadr3_e_Plx,f:xm_gcvs_type,f:xm_legacydr8_e_zphot,f:xm_legacydr8_fqual,f:xm_legacydr8_pstar,f:xm_legacydr8_zphot,f:xm_mangrove_2MASS_name,f:xm_mangrove_HyperLEDA_name,f:xm_mangrove_ang_dist,f:xm_mangrove_lum_dist,f:xm_simbad_otype,f:xm_spicy_class,f:xm_tns_fullname,f:xm_tns_redshift,f:xm_tns_type,f:xm_vsx_Type,f:xm_x3hsp_type,f:xm_x4lac_type,r:apFlux,r:apFluxErr,r:apFlux_flag,r:apFlux_flag_apertureTruncated,r:band,r:bboxSize,r:centroid_flag,r:dec,r:decErr,r:detector,r:diaObjectId,r:diaSourceId,r:dipoleAngle,r:dipoleChi2,r:dipoleFitAttempted,r:dipoleFluxDiff,r:dipoleFluxDiffErr,r:dipoleLength,r:dipoleMeanFlux,r:dipoleMeanFluxErr,r:dipoleNdata,r:extendedness,r:forced_PsfFlux_flag,r:forced_PsfFlux_flag_edge,r:forced_PsfFlux_flag_noGoodPixels,r:glint_trail,r:isDipole,r:isNegative,r:ixx,r:ixxPSF,r:ixy,r:ixyPSF,r:iyy,r:iyyPSF,r:midpointMjdTai,r:observation_reason,r:parentDiaSourceId,r:pixelFlags,r:pixelFlags_bad,r:pixelFlags_cr,r:pixelFlags_crCenter,r:pixelFlags_edge,r:pixelFlags_injected,r:pixelFlags_injectedCenter,r:pixelFlags_injected_template,r:pixelFlags_injected_templateCenter,r:pixelFlags_interpolated,r:pixelFlags_interpolatedCenter,r:pixelFlags_nodata,r:pixelFlags_nodataCenter,r:pixelFlags_offimage,r:pixelFlags_saturated,r:pixelFlags_saturatedCenter,r:pixelFlags_streak,r:pixelFlags_streakCenter,r:pixelFlags_suspect,r:pixelFlags_suspectCenter,r:psfChi2,r:psfFlux,r:psfFluxErr,r:psfFlux_flag,r:psfFlux_flag_edge,r:psfFlux_flag_noGoodPixels,r:psfLnL,r:psfNdata,r:ra,r:raErr,r:ra_dec_Cov,r:reliability,r:salt,r:scienceFlux,r:scienceFluxErr,r:shape_flag,r:shape_flag_no_pixels,r:shape_flag_not_contained,r:shape_flag_parent_source,r:snr,r:ssObjectId,r:target_name,r:templateFlux,r:templateFluxErr,r:timeProcessedMjdTai,r:timeWithdrawnMjdTai,r:trailAngle,r:trailAngleErr,r:trailChi2,r:trailDec,r:trailDecErr,r:trailFlux,r:trailFluxErr,r:trailLength,r:trailLengthErr,r:trailNdata,r:trailRa,r:trailRaErr,r:trail_flag_edge,r:visit,r:x,r:xErr,r:y,r:yErr
21,0.7215027,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1709.5084,308.92953,False,False,g,24,False,2.3014617302042053,1.5755726e-05,98,313985344757301296,170032909905821738,,,False,,,,,,0,0.5000525,False,False,False,False,False,False,0.19152895,0.23459706,0.051587738,0.019942068,0.118140675,0.23696,61091.20494201068,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1702.6565,2407.0938,196.01381,False,False,False,,1681,149.99381488569136,1.2533256e-05,1.032347e-11,0.43207535,296,37989.52,193.7866,False,False,False,False,11.796043,0,"ddf_cosmos, lowdust",35568.188,12.853812,61091.20681619986,,33.67806,,,2.301460621120666,,2426.9553,20.478971,1.1109312,,0,149.99382984525673,,False,2026021900251,503.07657,0.28395057,1759.6259,0.22454306
11,0.53977126,-1.0,,,0.82477766,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,410.4921,574.9275,False,False,i,10,False,2.3013892124365447,2.3587912e-05,91,313985344757301296,170032909365280776,,,False,,,,,,0,,False,False,False,False,False,False,,0.13086691,,0.0021828392,,0.13249215,61091.201710601716,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1618.6873,1375.2367,258.94946,False,False,False,,1681,149.99400417969778,1.9877083e-05,-1.7987312e-12,0.16776244,296,41435.54,253.14162,True,False,False,False,5.1245837,0,"ddf_cosmos, lowdust",40046.805,26.726503,61091.20340208919,,,,,,,,,,,0,,,False,2026021900247,1562.7506,0.42432386,258.24402,0.35761285
21,0.70061374,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1035.5114,567.4112,False,False,i,18,False,2.3014333911478446,5.483392e-07,98,313985344757301296,170032908697862156,18.34267,654.6895,True,0.0,348.58502,0.050751686,57148.668,174.29251,864,0.41233364,False,False,False,False,True,False,0.022872685,0.11970403,-0.006749125,-0.009486865,0.10179698,0.10215844,61091.19938135061,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2365.1506,-169.25803,292.8259,False,False,False,,1681,149.99389225655804,5.176891e-07,8.516567e-15,0.3572436,296,58515.85,286.53745,False,False,False,False,14.880996,0,"ddf_cosmos, lowdust",58668.676,54.160713,61091.20110085806,,-71.351776,,,2.301532838706866,,3216.3916,8.900643,0.8426478,,0,149.99390529586276,,False,2026021900242,72.533775,0.009898191,171.20114,0.0092768185
11,0.81998724,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,528.7767,576.2103,False,False,i,10,False,2.301470023212937,1.8275075e-05,90,313985344757301296,170032908156796979,,,False,,,,,,0,,False,False,False,False,False,False,,0.13522409,,0.004850706,,0.11879662,61091.197490183404,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1599.2819,1520.19,289.44473,False,False,False,,1681,149.99392298436618,2.011641e-05,-7.3931215e-11,0.21494615,296,56386.68,283.91077,True,False,False,False,5.176148,0,"ddf_cosmos, lowdust",54841.16,47.572533,61091.199186459475,,,,,,,,,,,0,,,False,2026021900238,2906.4785,0.30496722,1556.0731,0.38217944
11,0.96410245,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,773.8339,405.59625,False,False,r,12,False,2.301469845141016,1.7452723e-05,91,313985344757301296,170032907620450333,,,False,,,,,,0,0.40858704,False,False,False,False,False,False,0.050859395,0.12820578,0.0099609345,-0.0039543235,0.087003216,0.10972071,61091.19427260785,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1796.2295,1389.432,217.4962,False,False,False,,1681,149.99389109953356,2.0297928e-05,2.3825174e-11,0.23124719,296,44557.79,217.7944,False,False,False,False,6.283477,0,"ddf_cosmos, lowdust",43134.29,49.513905,61091.19594558583,,63.61544,,,2.3014723580667154,,1304.9834,0.6950262,0.6501534,,0,149.99388789876727,,False,2026021900234,2061.0906,0.311274,694.51044,0.36734092
11,0.946363,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1848.0681,408.67218,False,False,r,15,False,2.3014682756724842,1.3567734e-05,95,313985344757301296,170032907488329743,,,False,,,,,,0,0.35553667,False,False,False,False,False,False,0.08814357,0.14142087,-0.00095534656,-0.008167692,0.06605956,0.10613135,61091.193806567084,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1718.8452,2227.4734,220.97592,False,False,False,,1681,149.9939225265454,1.1058945e-05,-1.0299346e-11,0.40387934,296,44512.062,219.66301,False,False,False,False,9.607805,0,"ddf_cosmos, lowdust",42243.617,48.599037,61091.195462619085,,-11.694806,,,2.3014736480485576,,1995.4137,4.160362,0.49530193,,0,149.9939222685125,,False,2026021900233,388.15015,0.2451299,662.3487,0.1975509
11,0.93556094,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1659.2621,411.4634,False,False,r,16,False,2.301495303939709,1.3052791e-05,91,313985344757301296,170032907352014852,,,False,,,,,,0,0.7318793,False,False,False,False,False,False,0.05684096,0.15437436,0.034076784,-0.0074241767,0.053861376,0.12928227,61091.193343182604,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1651.5437,2305.6191,222.5128,False,False,False,,1681,149.99391564190594,1.0809041e-05,-5.6077634e-12,0.31371766,296,42727.7,219.79375,False,False,False,False,10.132132,0,"ddf_cosmos, lowdust",40367.066,41.901672,61091.19505263626,,37.816387,,,2.301497885963855,,2132.187,21.367367,0.7816513,,0,149.99389862047215,,False,2026021900232,2105.9092,0.23516363,250.4561,0.19395596
11,0.95988446,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1695.3687,409.04053,False,False,r,15,False,2.301493921897869,1.3335247e-05,60,313985344757301296,170032907201544313,,,False,,,,,,0,0.13782758,False,False,False,False,False,False,0.096178435,0.13260765,0.028618125,-0.0021598793,0.11015705,0.12952591,61091.19288017563,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1633.7196,2085.8098,207.06161,False,False,False,,1681,149.99382149803955,1.4971187e-05,2.5108691e-12,0.31047982,296,37979.918,205.09622,False,False,False,False,9.889864,0,"ddf_cosmos, lowdust",35862.01,40.046616,61091.194492031194,,48.819008,,,2.301493185619396,,2010.0862,9.974853,0.77935785,,0,149.9938237470915,,False,2026021900231,24.385231,0.23980558,3756.1108,0.2694163
11,0.9629551,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1445.6877,407.0749,False,False,r,14,False,2.301458364877778,1.6610826e-05,90,313985344757301296,170032907083055250,,,False,,,,,,0,0.67855185,False,False,False,False,False,False,0.0601171,0.119822256,0.016253112,0.009773559,0.02775389,0.113797255,61091.192409812866,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1687.3647,1852.6764,220.53041,False,False,False,,1681,149.99388801236452,1.3031779e-05,-4.932457e-13,0.32756338,296,45773.38,219.96591,False,False,False,False,8.351735,0,"ddf_cosmos, lowdust",43867.88,54.077652,61091.194055461936,,22.297531,,,2.3014509861422803,,1678.3387,23.238104,0.652965,,0,149.99387765909037,,False,2026021900230,1685.599,0.29876187,3753.1848,0.23440635
11,0.9604787,-1.0,,,0.8247383,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,922.83514,407.03992,False,False,r,13,False,2.301508546304625,1.929963e-05,94,313985344757301296,170032906950934546,,,False,,,,,,0,0.1100674,False,False,False,False,False,False,0.08889495,0.15786095,0.049301196,-0.0076608993,0.1311322,0.1124197,61091.19194334913,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1731.2003,1453.1163,213.85071,False,False,False,,1681,149.99387160623436,1.8260615e-05,1.8964223e-12,0.22524206,296,40731.18,211.80179,False,False,False,False,6.5690317,0,"ddf_cosmos, lowdust",39254.223,45.33514,61091.19361387458,,59.356396,,,2.301511315901976,,1450.1484,2.0951643,1.0056115,,0,149.99387039117042,,False,2026021900229,3203.4407,0.34714675,286.1539,0.32839495
11,0.9572463,-1.0,,,0.8247383,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,843.2967,405.9548,False,False,r,16,False,2.3013855326856936,2.2912167e-05,102,313985344757301296,170032906820911126,,,False,,,,,,0,0.17609094,False,False,False,False,False,False,0.10497029,0.12632631,0.013073412,-0.008115959,0.19240975,0.110442765,61091.19147756044,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1790.6343,1645.7269,212.05627,False,False,False,,1681,149.99385574218564,2.5047362e-05,-1.0372785e-11,0.29301113,296,42428.637,214.00294,False,False,False,False,8.074986,0,"ddf_cosmos, lowdust",40738.33,55.873177,61091.193182301955,,87.41551,,,2.3013751412555603,,1703.0431,5.5044246,0.9651211,,0,149.9938419837126,,False,2026021900228,415.54507,0.41175163,595.76227,0.45091853
11,0.9503899,-1.0,,,0.82481307,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1393.5991,404.33423,False,False,r,16,False,2.301512952230507,1.021862e-05,91,313985344757301296,170032906546708542,,,False,,,,,,0,0.29530904,False,False,False,False,False,False,0.07535159,0.124337785,0.030920554,0.008717902,0.08278377,0.115866244,61091.19055007529,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1769.0579,2400.3699,203.89401,False,False,False,,1681,149.9938614854499,1.071479e-05,-2.3151554e-12,0.32503027,296,38140.96,201.62204,False,False,False,False,11.146586,0,"ddf_cosmos, lowdust",35693.176,40.683525,61091.19229897934,,60.438114,,,2.3015041631883117,,2266.1711,32.040596,0.78174824,,0,149.99386790815478,,False,2026021900226,3410.4036,0.18335672,1434.1012,0.19315483
11,0.961713,-1.0,,,0.82477754,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1770.6882,400.4565,False,False,r,16,False,2.30151017338307,1.3200945e-05,94,313985344757301296,170032906414063680,,,False,,,,,,0,0.100307204,False,False,False,False,False,False,0.13745324,0.13990977,0.051517893,0.0057512713,0.06707065,0.11068333,61091.18997895213,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1811.7438,2004.7083,202.71822,False,False,False,,1681,149.9938632718147,1.278726e-05,8.8039555e-11,0.28668788,296,38282.598,201.85202,False,False,False,False,9.248349,0,"ddf_cosmos, lowdust",36229.715,61.128147,61091.191696768845,,71.08635,,,2.3015041585164244,,2002.2567,22.72115,1.0583904,,0,149.9938592193869,,False,2026021900225,3376.0796,0.28839028,1871.8517,0.16155827
11,0.96022594,-1.0,,,0.8247271,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1362.8883,402.5674,False,False,r,13,False,2.301369603519778,3.40888e-05,92,313985344757301296,170032906278797449,,,False,,,,,,0,,False,False,False,False,False,False,,0.14496413,,0.002892408,,0.12667878,61091.18951318039,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1750.407,1333.4989,208.04445,False,False,False,,1681,149.99383667504233,3.352979e-05,-4.4067675e-10,0.1879304,296,39830.17,208.19652,True,False,False,False,6.766221,0,"ddf_cosmos, lowdust",38481.83,59.357494,61091.191252971315,,,,,,,,,,,0,,,False,2026021900224,1584.1504,0.47659576,3475.098,0.7159025
11,0.96552306,-1.0,,,0.8247383,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1155.8291,405.74075,False,False,r,18,False,2.3014564919751512,4.4823348e-05,90,313985344757301296,170032906143531115,,,False,,,,,,0,0.00045703677,False,False,False,False,False,False,0.26505524,0.17263031,0.034239285,0.014151527,0.04768809,0.14351572,61091.18904850815,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1791.7834,1495.8374,207.32048,False,False,False,,1681,149.99379431712342,4.877881e-05,1.1773202e-09,0.24445191,296,37534.062,205.36874,False,False,False,False,7.122499,0,"ddf_cosmos, lowdust",36007.605,51.45632,61091.19083426628,,58.2151,,,2.3014680688903946,,1684.1411,75.7727,1.3991214,,0,149.99378665066246,,False,2026021900223,1684.235,1.0466802,2750.8916,0.56949306
11,0.95783395,-1.0,,,0.82472396,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,600.9829,408.9099,False,False,r,15,False,2.3015329979320835,2.4852457e-05,93,313985344757301296,170032906010886242,,,False,,,,,,0,0.69337744,False,False,False,False,False,False,0.04399633,0.1861495,0.057976335,0.010580086,0.119048275,0.15723717,61091.188582192284,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1733.8033,1286.1553,213.0515,False,False,False,,1681,149.99390999038488,2.7192704e-05,2.3567187e-10,0.20814294,296,37548.62,209.59842,False,False,False,False,5.859248,0,"ddf_cosmos, lowdust",36231.867,43.353054,61091.190306191755,,113.7046,,,2.301494351011932,,1179.6316,111.47222,1.0669148,,0,149.99387444309514,,False,2026021900222,3256.3977,0.546153,3100.0232,0.3751832
11,0.97009325,-1.0,,,0.8246814,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1260.0033,404.00085,False,False,r,16,False,2.301494920191218,1.868126e-05,95,313985344757301296,170032905877717068,,,False,,,,,,0,0.1076128,False,False,False,False,False,False,0.18735573,0.17557839,0.07045382,0.0065202527,0.09068062,0.15758482,61091.18811639339,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1700.2529,1392.0194,219.94005,False,False,False,,1681,149.99391087289865,2.0626494e-05,1.0374625e-10,0.34730852,296,42304.223,218.76819,False,False,False,False,5.9228587,0,"ddf_cosmos, lowdust",40910.082,64.72172,61091.18971703552,,82.90015,,,2.301503392923824,,1435.3525,7.1794186,1.2375041,,0,149.99388791085212,,False,2026021900221,2595.1836,0.40133098,2640.1082,0.29916212
11,0.9128214,-1.0,,,0.8245984,4.1,8.39.0,lsst.v10_0,Fail,,0,,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1644.3306,982.3406,True,False,z,15,True,2.301555619374767,8.031875e-05,91,313985344757301296,170032905338748966,,,False,,,,,,0,,True,True,False,False,False,False,0.06974321,0.14765643,0.016660878,-0.010312399,0.04732139,0.16311057,61091.18479426513,alert_cosmos,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1316.9303,3199.4812,413.1911,True,True,False,,1435,149.99387838288527,3.843003e-05,-3.0148735e-09,0.31047982,296,43609.36,399.34998,True,False,False,False,7.7222595,0,"ddf_cosmos, lowdust",40392.582,53.282818,61091.18637221062,,,,,,,,,,,0,,,False,2026021900217,4081.1692,1.596342,622.0037,0.13420764
11,0.9649907,-1.0,,,0.82458353,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,2247.2366,957.3746,False,False,z,19,False,2.301521859465674,0.0003262309,93,313985344757301296,170032903997620232,,,False,,,,,,0,0.1402958,False,False,False,False,False,False,0.26348636,0.25637728,-0.22209293,0.011160733,0.22693694,0.16281076,61091.18015591653,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1713.1958,1974.8506,429.47803,False,False,False,,1681,149.9937858993209,0.00014121468,-2.6898226e-09,0.18291897,296,43393.914,413.7558,False,False,False,False,5.005641,0,"ddf_cosmos, lowdust",41399.336,36.96736,61091.18194239063,,-44.42671,,,2.301671980974712,,2493.684,610.16315,1.8968979,,0,149.99373414665632,,False,2026021900207,3623.9136,5.871218,197.76053,2.5353975
11,0.9768981,-1.0,,,0.82452285,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1344.582,306.53522,False,False,g,28,False,2.301418855915794,5.6572304e-07,96,313985344757301296,170032903730757670,-77.01266,113.91605,True,0.0,187.95036,0.05042044,40849.46,93.97518,2028,0.5263068,False,False,False,False,True,False,0.12203814,0.20038338,0.06326354,0.04276687,0.14742368,0.22955799,61091.17775920381,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2181.4514,1714.7041,201.78464,False,False,False,,1681,149.99389835025084,5.871453e-07,1.7643486e-14,0.31896943,296,42301.793,200.24248,False,False,False,False,17.010715,0,"ddf_cosmos, lowdust",40577.883,14.253171,61091.179561997975,,23.220417,,,2.3014269760514723,,3160.8748,2.819883,1.1049635,,0,149.9937877758064,,False,2026021900205,3393.8489,0.010025121,1092.8551,0.010697578
11,0.96998155,-1.0,,,0.82452285,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1751.9468,304.60693,False,False,g,24,False,2.3014177058438863,7.194931e-07,91,313985344757301296,170032903593918488,-76.953285,192.79524,True,0.0,240.89436,0.034675304,40289.082,120.44718,1452,0.48119754,False,False,False,False,True,False,0.10771199,0.20762804,0.07310232,0.037502166,0.15348388,0.200002,61091.17729506297,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1936.8936,2312.508,201.42174,False,False,False,,1681,149.9938994585097,7.3075836e-07,9.133377e-15,0.33956745,296,42505.816,199.99474,False,False,False,False,16.004091,0,"ddf_cosmos, lowdust",40169.758,20.50682,61091.17918459093,,29.801035,,,2.3014049785148853,,3057.414,3.1407342,1.1781144,,0,149.99382098685297,,False,2026021900204,3235.79,0.0128863985,799.8846,0.013190982
11,0.9889314,-1.0,,,0.8245093,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1303.9725,304.16525,False,False,g,26,False,2.3014189144842905,7.980939e-07,95,313985344757301296,170032903461797917,-79.25699,145.9242,True,0.0,229.0719,0.039199553,40865.25,114.53595,1656,0.83021504,False,False,False,False,True,False,0.13047037,0.274602,0.04987072,0.057002813,0.104028925,0.2268943,61091.17682879486,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2048.9111,2113.4277,205.98169,False,False,False,,1681,149.9938975828523,7.197142e-07,-5.3938834e-14,0.31937695,296,43015.17,205.7219,False,False,False,False,15.14498,0,"ddf_cosmos, lowdust",40872.336,12.1448765,61091.17915538903,,16.44799,,,2.301425696884937,,2795.7996,3.0817375,0.99618924,,0,149.99381481099846,,False,2026021900203,636.0922,0.0145830605,1209.7744,0.012679299
11,0.99107146,-1.0,,,0.8245093,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,868.0243,302.47516,False,False,g,27,False,2.301417181503602,7.809282e-07,91,313985344757301296,170032903325483024,-73.92756,136.45811,True,0.0,216.46379,0.045444816,40263.863,108.231895,2025,0.7693479,False,False,False,False,True,False,0.10862324,0.3065102,0.057736352,0.048292436,0.14928927,0.19399486,61091.17636493237,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2352.3713,1886.6973,201.74452,False,False,False,,1681,149.99389911847803,6.4506617e-07,-6.9562845e-14,0.3621384,296,41941.168,200.96016,False,False,False,False,16.590387,0,"ddf_cosmos, lowdust",40020.715,12.822238,61091.17828693374,,36.83392,,,2.3014272186184757,,3002.9695,1.9437389,1.0771809,,0,149.9937923921595,,False,2026021900202,3362.0974,0.01429749,387.28064,0.011283595
11,0.99493057,-1.0,,,0.8245487,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,892.39417,301.64514,False,False,g,28,False,2.3014178514058896,6.32438e-07,99,313985344757301296,170032903195459608,-78.86805,112.40008,True,0.0,192.17639,0.042763475,40449.934,96.088196,2025,0.4973577,False,False,False,False,True,False,0.16481553,0.23767613,0.06737289,0.023006836,0.118623324,0.20132458,61091.17589895343,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2004.297,1621.3461,201.94852,False,False,False,,1681,149.99389892631493,5.8686936e-07,-1.570743e-14,0.30017197,296,42025.76,201.13391,False,False,False,False,14.114914,0,"ddf_cosmos, lowdust",40397.78,15.259365,61091.17787844986,,20.707447,,,2.3014190853464465,,2651.3977,1.9914999,1.1552371,,0,149.99379651663313,,False,2026021900201,1281.8845,0.011432822,980.86896,0.010491101
11,0.9943786,-1.0,,,0.8245487,4.1,8.39.0,lsst.v10_0,Gaia DR3 3836275818263759616,0.4008,0,0.8226,,0.608,0,0.0,1.865,,,,,QSO,,,,,,,,1527.0043,304.10757,False,False,g,26,False,2.3014176477588753,6.9694704e-07,90,313985344757301296,170032903056523363,-83.087494,136.47948,True,0.0,210.0945,0.03948635,40464.227,105.04725,1725,0.7610993,False,False,False,False,True,False,0.13303886,0.25250632,0.02910144,0.022910388,0.08443466,0.19044349,61091.175428905204,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1989.4303,1869.7352,201.75967,False,False,False,,1681,149.9938987573253,6.2891934e-07,-2.0470821e-14,0.23839115,296,42292.812,200.55489,False,False,False,False,14.363297,0,"ddf_cosmos, lowdust",40416.65,16.367577,61091.177292276734,,12.852489,,,2.301409967651817,,2701.6711,1.8744403,0.8713054,,0,149.99380052154496,,False,2026021900200,2303.141,0.01258842,2857.557,0.011245825
11,0.9945357,-1.0,,,0.8245487,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1536.8367,303.88586,False,False,g,25,False,2.3014180969704205,7.3306006e-07,94,313985344757301296,170032902924402707,-69.6221,155.70065,True,0.0,217.98584,0.0428681,39869.81,108.99292,1512,0.59001833,False,False,False,False,True,False,0.12585747,0.22516847,0.01043711,0.010454279,0.11370431,0.18579252,61091.17496395139,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2054.278,1816.4501,200.06427,False,False,False,,1681,149.99389721607517,6.451159e-07,-1.997358e-14,0.28848135,296,41746.227,197.93472,False,False,False,False,16.35543,0,"ddf_cosmos, lowdust",39914.19,23.081747,61091.17684476373,,20.750698,,,2.3014450128842814,,2806.0598,0.9495134,0.5230427,,0,149.9937791882835,,False,2026021900199,3527.4614,0.0132197,561.1382,0.011555182
11,0.9913867,-1.0,,,0.82452285,4.1,8.39.0,lsst.v10_0,Fail,,0,,,,,,,,,,,Fail,,,,,,,,1635.3865,302.62863,True,False,g,31,True,2.3014457974234928,1.39867925e-05,102,313985344757301296,170032902794379321,,,False,,,,,,0,,True,False,False,False,False,False,,0.23360029,,0.021441294,,0.22316393,61091.17449609281,alert_cosmos,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1779.5553,2738.038,185.91142,True,False,False,,1681,149.99378121382836,1.2900642e-05,-3.1609986e-12,0.46404654,296,35204.008,185.87561,True,False,False,False,14.388405,0,"ddf_cosmos, lowdust",32442.033,11.694344,61091.176287450595,,,,,,,,,,,0,,,False,2026021900198,546.4878,0.25175306,2030.631,0.23175335
